YEAR_MONTH,"REGIONAL_OFFICE_NAME","REGIONAL_OFFICE_CODE","ICB_NAME","ICB_CODE","PCO_NAME","PCO_CODE","PRACTICE_NAME","PRACTICE_CODE","ADDRESS_1","ADDRESS_2","ADDRESS_3","ADDRESS_4","POSTCODE","BNF_CHEMICAL_SUBSTANCE","CHEMICAL_SUBSTANCE_BNF_DESCR","BNF_CODE","BNF_DESCRIPTION","BNF_CHAPTER_PLUS_CODE",QUANTITY,ITEMS,TOTAL_QUANTITY,ADQUSAGE,NIC,ACTUAL_COST,"UNIDENTIFIED"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","00P00","DR STEPHENSON & PARTNERS","A89010","VICTORIA ROAD HEALTH CTR","VICTORIA ROAD, CONCORD","WASHINGTON","TYNE & WEAR","NE37 2PU","2250","Leg Bags","22505055007","Careline sterile leg bag with lever tap long tube 500ml","22: Incontinence Appliances","10.",2,"20.",0,"54.38","50.88494","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","01H00","DISTINGTON SURGERY","A82023","THE SURGERY","HINNINGS ROAD, DISTINGTON","WORKINGTON","CUMBRIA","CA14 5UR","2260","Night Drainage Bags","22600956000","Prosys sterile drainable night drainage bag with slide tap","22: Incontinence Appliances","30.",1,"30.",0,"37.26","34.85677","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","01H00","DISTINGTON SURGERY","A82023","THE SURGERY","HINNINGS ROAD, DISTINGTON","WORKINGTON","CUMBRIA","CA14 5UR","2260","Night Drainage Bags","22600956001","Prosys non-drainable night drainage bag","22: Incontinence Appliances","30.",2,"60.",0,"12.84","12.02423","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","01H00","DISTINGTON SURGERY","A82023","THE SURGERY","HINNINGS ROAD, DISTINGTON","WORKINGTON","CUMBRIA","CA14 5UR","2260","Night Drainage Bags","22600956001","Prosys non-drainable night drainage bag","22: Incontinence Appliances","1.",1,"1.",0,"0.21","0.19646","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","01H00","DISTINGTON SURGERY","A82023","THE SURGERY","HINNINGS ROAD, DISTINGTON","WORKINGTON","CUMBRIA","CA14 5UR","2260","Night Drainage Bags","22600956002","Prosys single use non-sterile drainable night drainage bag","22: Incontinence Appliances","30.",1,"30.",0,"9.54","8.92468","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","01H00","DISTINGTON SURGERY","A82023","THE SURGERY","HINNINGS ROAD, DISTINGTON","WORKINGTON","CUMBRIA","CA14 5UR","2260","Night Drainage Bags","22600956003","Prosys sterile drainable night drainage bag with lever tap","22: Incontinence Appliances","30.",1,"30.",0,"37.26","34.85677","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","01H00","DISTINGTON SURGERY","A82023","THE SURGERY","HINNINGS ROAD, DISTINGTON","WORKINGTON","CUMBRIA","CA14 5UR","2260","Night Drainage Bags","22601006003","Simpla S2 non-drainable night drainage bag","22: Incontinence Appliances","30.",4,"120.",0,"36.84","34.47625","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","01H00","DISTINGTON SURGERY","A82023","THE SURGERY","HINNINGS ROAD, DISTINGTON","WORKINGTON","CUMBRIA","CA14 5UR","2260","Night Drainage Bags","22601006045","Simpla Profile drainable night drainage bag with 120cm tube 2 litre","22: Incontinence Appliances","40.",1,"40.",0,"74.28","69.48901","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","00P00","DR STEPHENSON & PARTNERS","A89010","VICTORIA ROAD HEALTH CTR","VICTORIA ROAD, CONCORD","WASHINGTON","TYNE & WEAR","NE37 2PU","2260","Night Drainage Bags","22605056010","Careline Easi MT non-drainable night drainage bag","22: Incontinence Appliances","60.",1,"60.",0,"21.12","19.77018","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","00P00","DR STEPHENSON & PARTNERS","A89010","VICTORIA ROAD HEALTH CTR","VICTORIA ROAD, CONCORD","WASHINGTON","TYNE & WEAR","NE37 2PU","2260","Night Drainage Bags","22605056010","Careline Easi MT non-drainable night drainage bag","22: Incontinence Appliances","30.",4,"120.",0,"42.24","39.52796","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","00P00","DR STEPHENSON & PARTNERS","A89010","VICTORIA ROAD HEALTH CTR","VICTORIA ROAD, CONCORD","WASHINGTON","TYNE & WEAR","NE37 2PU","2305","Adhesive Discs/Rings/Pads/Plasters","23051009001","Brava elastic tape","23: Stoma Appliances","60.",2,"120.",0,"82.74","77.40335","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","00P00","DR STEPHENSON & PARTNERS","A89010","VICTORIA ROAD HEALTH CTR","VICTORIA ROAD, CONCORD","WASHINGTON","TYNE & WEAR","NE37 2PU","2305","Adhesive Discs/Rings/Pads/Plasters","23051009001","Brava elastic tape","23: Stoma Appliances","40.",2,"80.",0,"55.16","51.60223","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","00P00","DR STEPHENSON & PARTNERS","A89010","VICTORIA ROAD HEALTH CTR","VICTORIA ROAD, CONCORD","WASHINGTON","TYNE & WEAR","NE37 2PU","2305","Adhesive Discs/Rings/Pads/Plasters","23051009002","Brava elastic tape belt","23: Stoma Appliances","40.",1,"40.",0,"28.24","26.41855","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","00P00","DR STEPHENSON & PARTNERS","A89010","VICTORIA ROAD HEALTH CTR","VICTORIA ROAD, CONCORD","WASHINGTON","TYNE & WEAR","NE37 2PU","2305","Adhesive Discs/Rings/Pads/Plasters","23051009004","Brava elastic tape XL","23: Stoma Appliances","60.",2,"120.",0,"94.62","88.5171","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","01H00","DISTINGTON SURGERY","A82023","THE SURGERY","HINNINGS ROAD, DISTINGTON","WORKINGTON","CUMBRIA","CA14 5UR","2305","Adhesive Discs/Rings/Pads/Plasters","23053370502","Secure large security frame","23: Stoma Appliances","120.",1,"120.",0,"63.06","58.99269","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","00P00","DR STEPHENSON & PARTNERS","A89010","VICTORIA ROAD HEALTH CTR","VICTORIA ROAD, CONCORD","WASHINGTON","TYNE & WEAR","NE37 2PU","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23150901501","Appeel No Sting medical adhesive remover wipes","23: Stoma Appliances","30.",1,"30.",0,"16.56","15.4919","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","00P00","DR STEPHENSON & PARTNERS","A89010","VICTORIA ROAD HEALTH CTR","VICTORIA ROAD, CONCORD","WASHINGTON","TYNE & WEAR","NE37 2PU","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23150901504","Appeel No Sting medical adhesive remover aerosol","23: Stoma Appliances","150.",1,"150.",0,"29.97","28.03696","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","00P00","DR STEPHENSON & PARTNERS","A89010","VICTORIA ROAD HEALTH CTR","VICTORIA ROAD, CONCORD","WASHINGTON","TYNE & WEAR","NE37 2PU","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23151001503","Brava adhesive remover spray","23: Stoma Appliances","50.",2,"100.",0,"19.36","18.1113","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","00P00","DR STEPHENSON & PARTNERS","A89010","VICTORIA ROAD HEALTH CTR","VICTORIA ROAD, CONCORD","WASHINGTON","TYNE & WEAR","NE37 2PU","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23151001503","Brava adhesive remover spray","23: Stoma Appliances","200.",1,"200.",0,"38.72","36.2226","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","00P00","DR STEPHENSON & PARTNERS","A89010","VICTORIA ROAD HEALTH CTR","VICTORIA ROAD, CONCORD","WASHINGTON","TYNE & WEAR","NE37 2PU","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23151001503","Brava adhesive remover spray","23: Stoma Appliances","150.",2,"300.",0,"58.08","54.33389","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","00P00","DR STEPHENSON & PARTNERS","A89010","VICTORIA ROAD HEALTH CTR","VICTORIA ROAD, CONCORD","WASHINGTON","TYNE & WEAR","NE37 2PU","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23151001503","Brava adhesive remover spray","23: Stoma Appliances","100.",2,"200.",0,"38.72","36.2226","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","00P00","DR STEPHENSON & PARTNERS","A89010","VICTORIA ROAD HEALTH CTR","VICTORIA ROAD, CONCORD","WASHINGTON","TYNE & WEAR","NE37 2PU","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23151001504","Brava adhesive remover wipes","23: Stoma Appliances","60.",1,"60.",0,"32.12","30.04829","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 0","00P00","DR STEPHENSON & PARTNERS","A89010","VICTORIA ROAD HEALTH CTR","VICTORIA ROAD, CONCORD","WASHINGTON","TYNE & WEAR","NE37 2PU","2315","Adhesive Removers (Sprays/Liquids/Wipes)","23151001504","Brava adhesive remover wipes","23: Stoma Appliances","30.",1,"30.",0,"16.06","15.02415","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2003","Wound Management & Other Dressings","20030100260","Cosmopor E dressing 5cm x 7.2cm","20: Dressings","40.",1,"40.",0,"3.6","3.3802","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2003","Wound Management & Other Dressings","20030100262","Cosmopor E dressing 8cm x 10cm","20: Dressings","40.",2,"80.",0,"15.2","14.23201","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2003","Wound Management & Other Dressings","20031500079","Confidence wound drainage bag for vertical wounds small","20: Dressings","10.",1,"10.",0,"60.59","56.682","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2009","Stockinette","20090000482","Comfifast stockinette 7.5cm","20: Dressings","5.",1,"5.",0,"3.74","3.51117","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2009","Stockinette","20090000482","Comfifast stockinette 7.5cm","20: Dressings","3.",1,"3.",0,"2.13","2.00502","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2009","Stockinette","20090000939","CliniFast stockinette 7.5cm","20: Dressings","10.",1,"10.",0,"7.66","7.17834","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2101","Other Appliances","21010230177","EasyChamber Spacer with child mask","21: Appliances","1.",1,"1.",0,"6.55","6.13993","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2101","Other Appliances","21010900631","FreeStyle lancets 0.5mm/28gauge","21: Appliances","200.",2,"400.",0,"15.28","14.31925","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2101","Other Appliances","21010900687","FastClix lancets 0.3mm/30gauge","21: Appliances","204.",11,"2244.",0,"64.9","60.85041","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2101","Other Appliances","21010900728","Greenlan lancets 0.35mm/28gauge","21: Appliances","100.",6,"600.",0,"18.","17.01342","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2101","Other Appliances","21010900728","Greenlan lancets 0.35mm/28gauge","21: Appliances","50.",7,"350.",0,"10.5","10.60956","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2101","Other Appliances","21010900728","Greenlan lancets 0.35mm/28gauge","21: Appliances","200.",2,"400.",0,"12.","11.25081","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2101","Other Appliances","21010900803","GlucoRx FinePoint hypod insulin needles for pre-filled / reusable pen injectors screw on 5mm/31gauge","21: Appliances","100.",1,"100.",0,"4.5","4.22215","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2101","Other Appliances","21010900951","GlucoRx Safety Pen hypodermic insulin needles for pf / reusable pen injectors screw on 5mm/30gauge","21: Appliances","100.",4,"400.",0,"51.8","48.50855","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2102","Catheters","21020000541","Foley all silicone catheter male 12Ch-22Ch","21: Appliances","3.",1,"3.",0,"30.","28.06503","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2102","Catheters","21020000850","HydroSil Go catheter male 10Ch-20Ch","21: Appliances","120.",1,"120.",0,"213.72","199.93526","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2102","Catheters","21020000860","Folysil all silicone open ended catheter male 12Ch-18Ch","21: Appliances","3.",1,"3.",0,"20.16","18.8597","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2102","Catheters","21020000861","Folysil all silicone catheter male 12Ch-22Ch","21: Appliances","8.",1,"8.",0,"53.76","50.29253","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2102","Catheters","21020001170","HydroSil gripper catheter male 10Ch-18Ch","21: Appliances","30.",1,"30.",0,"47.78","44.71064","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2102","Catheters","21020001170","HydroSil gripper catheter male 10Ch-18Ch","21: Appliances","450.",1,"450.",0,"716.7","670.47353","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2102","Catheters","21020001526","Infyna Chic hydrophilic catheter female 8Ch-14Ch","21: Appliances","60.",2,"120.",0,"209.16","195.66938","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2107","Elastic Hosiery","21070410110","Compression hosiery class I below knee stocking circular knit standard stock size","21: Appliances","2.",10,"20.",0,"79.2","74.17847","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2107","Elastic Hosiery","21070410110","Compression hosiery class I below knee stocking circular knit standard stock size","21: Appliances","4.",2,"8.",0,"31.68","29.64907","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2107","Elastic Hosiery","21070410111","Compression hosiery class I below knee stocking circular knit made to measure","21: Appliances","2.",2,"4.",0,"57.44","53.75997","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2107","Elastic Hosiery","21070510130","Compression hosiery class II below knee stocking circular knit standard stock size","21: Appliances","4.",2,"8.",0,"46.36","43.39462","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2107","Elastic Hosiery","21070510130","Compression hosiery class II below knee stocking circular knit standard stock size","21: Appliances","2.",1,"2.",0,"11.59","10.85486","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2107","Elastic Hosiery","21070510140","Compression hosiery class II thigh length stocking circular knit standard stock size","21: Appliances","4.",1,"4.",0,"25.78","24.12961","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2107","Elastic Hosiery","21070630155","EzyAs compression hosiery applicator","21: Appliances","1.",1,"1.",0,"34.67","32.44622","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2121","Dry Mouth Products","21210000021","Glandosane synthetic saliva spray (3 flavours)","21: Appliances","200.",1,"200.",0,"22.72","21.26698","N"
202205,"NORTH EAST AND YORKSHIRE","Y63","NHS NORTH EAST AND NORTH CUMBRIA INTEGRA","QHM","NHS NORTH EAST AND NORTH CUMBRIA ICB - 1","13T00","WHICKHAM COTTAGE MEDICAL CENTRE","A85020","WHICKHAM COTTAGE MED PRAC","RECTORY LANE,WHICKHAM","NEWCASTLE UPON TYNE","TYNE & WEAR","NE16 4PD","2121","Dry Mouth Products","21210000021","Glandosane synthetic saliva spray (3 flavours)","21: Appliances","100.",4,"400.",0,"45.44","42.55876","N"
